cell,x_cm,g1,g2,g3,g4,g5,g6,g7
127,13.187052725456569,0.15616294667426814,0.44914230778657949,0.16905355235650707,0.43485496631211561E-1,0.17945969423448841E-1,0.49640434322815270E-2,0.22216002988425165E-2
128,13.290722790079871,0.15644742252265995,0.44990863047859936,0.16927771787715981,0.43507558696327948E-1,0.17947450541967704E-1,0.49275944092110682E-2,0.22028091306841402E-2
129,13.394392854703172,0.15670145914903288,0.45053380921411185,0.16959554674355748,0.43638845401000118E-1,0.18008036448535041E-1,0.49846255083296157E-2,0.22295808282355263E-2
130,13.498062919326474,0.15692472344466729,0.45101724211879174,0.17000722023462567,0.43879695645849877E-1,0.18127926471767551E-1,0.51362549946233418E-2,0.23024702204049183E-2
131,13.601732983949775,0.15711632367207296,0.45135762402915597,0.17051298116323269,0.44230739413721666E-1,0.18307515217511148E-1,0.53854658313830352E-2,0.24229892835620011E-2
132,13.705403048573077,0.15727479309320919,0.45155292606755415,0.17111313403729261,0.44692899457534602E-1,0.18547393785712376E-1,0.57371648320543416E-2,0.25936385667231312E-2
133,13.810175985175302,0.15739117655993837,0.45160635321731235,0.17187910624808764,0.45262943654066565E-1,0.18917349106825857E-1,0.62884255926442673E-2,0.30236196460642147E-2
134,13.916051793756449,0.15759735099442956,0.45223727479985415,0.17238533966218159,0.45503408789174693E-1,0.19095299310981147E-1,0.65107031572337274E-2,0.32439603709744961E-2
135,14.021927602337598,0.15790032952298033,0.45344051965594634,0.17256160580263621,0.45418834521942342E-1,0.19012101665426790E-1,0.63132766173063116E-2,0.30404358283206163E-2
136,14.126700538939822,0.15832545308135565,0.45503859082951276,0.17241889426223825,0.45004373013490723E-1,0.18721564339379087E-1,0.57816090585728341E-2,0.26207125613750123E-2
137,14.230370603563124,0.15874020336208372,0.45630851691651764,0.17238490278189048,0.44699787471213920E-1,0.18546875587010951E-1,0.54471374110206033E-2,0.24559808800002341E-2
138,14.334040668186425,0.15912140221422993,0.45743178244696125,0.17244633957833741,0.44507493297291437E-1,0.18433274868524127E-1,0.52163187626674285E-2,0.23420664176269919E-2
139,14.437710732809727,0.15947041709986218,0.45840990264129505,0.17260321511865342,0.44426968713241484E-1,0.18380388492576481E-1,0.50845958929812505E-2,0.22766038617058784E-2
140,14.541380797433028,0.15978803126798527,0.45924365743483336,0.17285560245063308,0.44457988897203392E-1,0.18388042636696508E-1,0.50493652447166021E-2,0.22582336026881703E-2
141,14.645050862056330,0.16007445803525455,0.45993310926490338,0.17320363724974744,0.44600625373995346E-1,0.18456262856593648E-1,0.51099252637456655E-2,0.22865734457552323E-2
142,14.748720926679631,0.16032934462849413,0.46047760784456537,0.17364751790817745,0.44855246201589677E-1,0.18585274196935442E-1,0.52674624648823744E-2,0.23622106473002390E-2
143,14.852390991302933,0.16055176566738527,0.46087578202097185,0.17418750566597704,0.45222516954502377E-1,0.18775501904505307E-1,0.55250749471390057E-2,0.24867141099726591E-2
144,14.956061055926234,0.16074020615925450,0.46112551855830369,0.17482392478446523,0.45703402506745143E-1,0.19027572745251079E-1,0.58878338252444625E-2,0.26626669899559672E-2
145,15.060833992528458,0.16088402388269862,0.46123635644976951,0.17563214300635394,0.46294554715931378E-1,0.19414475121259194E-1,0.64557536040651519E-2,0.31055535979125541E-2
146,15.166709801109608,0.16111815475120700,0.46194309796426269,0.17617791262731886,0.46549285524032175E-1,0.19607573018613461E-1,0.66869446066022938E-2,0.33342018828971267E-2
147,15.272585609690754,0.16145125236572261,0.46323422761184835,0.17638708230040021,0.46472262273874292E-1,0.19534614872293986E-1,0.64877540723494781E-2,0.31278131822882315E-2
148,15.377358546292980,0.16191070758909862,0.46492227121937635,0.17626834998656132,0.46058570063839427E-1,0.19248616239614037E-1,0.59451613359167701E-2,0.26985788328435629E-2
149,15.481028610916281,0.16236081613717762,0.46626842086455439,0.17625825178480273,0.45757418215400768E-1,0.19079374340576570E-1,0.56046696162500194E-2,0.25304998478695843E-2
150,15.584698675539583,0.16277640412148864,0.46746427151413478,0.17634573345665486,0.45571224221260920E-1,0.18972994201493273E-1,0.53708285926406434E-2,0.24147829061158172E-2
151,15.688368740162884,0.16315885703220590,0.46851133740915418,0.17653081982017924,0.45499481488447270E-1,0.18929127108008790E-1,0.52390192833458747E-2,0.23490250295332095E-2
152,15.792038804786186,0.16350895883216143,0.46941037575692840,0.17681359969732366,0.45541987510188078E-1,0.18947630191303869E-1,0.52066342325004233E-2,0.23318602823347049E-2
153,15.895708869409487,0.16382690626103918,0.47016140454629024,0.17719422597137260,0.45698843315350082E-1,0.19028566044465206E-1,0.52730257659510081E-2,0.23629313479832464E-2
154,15.999378934032787,0.16411231237909152,0.47076370694738368,0.17767291568745200,0.45970453733610570E-1,0.19172202958848538E-1,0.54394931187051907E-2,0.24428820809276985E-2
155,16.103048998656089,0.16436419942306651,0.47121582238697324,0.17824995019614706,0.46357528477076720E-1,0.19379015781741563E-1,0.57093081784955748E-2,0.25733708775892415E-2
156,16.206719063279390,0.16458098083404393,0.47151552412395570,0.17892567534033890,0.46861084041261061E-1,0.19649687397250471E-1,0.60877803565009539E-2,0.27571051447443790E-2
157,16.311491999881614,0.16475040704442534,0.47167800274039945,0.17977973471818293,0.47477633262393709E-1,0.20062009948802056E-1,0.66790499958734708E-2,0.32186596758097294E-2
158,16.417367808462760,0.16501100605333438,0.47245503149400575,0.18036878999736441,0.47750602594559641E-1,0.20280725990129870E-1,0.69243762661897390E-2,0.34609233570458021E-2
159,16.523243617043907,0.16537296299021664,0.47382938990217760,0.18061446596166622,0.47684842571343422E-1,0.20228999550840739E-1,0.67259358144241633E-2,0.32535362655570061E-2
160,16.628016553646130,0.16586565296620170,0.47560400183732576,0.18052290257695586,0.47275418677366267E-1,0.19957340485323456E-1,0.61720801738999872E-2,0.28136188025368724E-2
161,16.731686618269432,0.16634954682136521,0.47702256397546983,0.18053982245486566,0.46981645785599165E-1,0.19802140646738287E-1,0.58264978849625207E-2,0.26423574753371435E-2
